date,person_id,person_name,prod_id,prod_name,amount,prod_price,prod_cost,location
08/18/16,26,Michael Johnson,5,Product 5,9,274,202,Location 25
01/02/16,26,Michael Johnson,18,Product 18,9,309,265,Location 49
06/25/16,26,Michael Johnson,46,Product 46,9,245,198,Location 20
11/07/16,26,Michael Johnson,2,Product 2,9,306,256,Location 70
04/07/16,26,Michael Johnson,28,Product 28,9,260,167,Location 26
01/23/16,26,Michael Johnson,36,Product 36,9,313,189,Location 35
11/18/16,26,Michael Johnson,33,Product 33,9,342,194,Location 60
06/23/16,26,Michael Johnson,32,Product 32,9,283,232,Location 84
08/13/16,26,Michael Johnson,12,Product 12,9,256,149,Location 18
11/28/16,26,Michael Johnson,4,Product 4,9,305,197,Location 63
04/02/16,26,Michael Johnson,45,Product 45,9,276,107,Location 58
08/28/16,26,Michael Johnson,24,Product 24,9,278,163,Location 90
06/11/16,26,Michael Johnson,43,Product 43,9,198,185,Location 61
10/25/16,26,Michael Johnson,30,Product 30,9,389,164,Location 11
01/23/16,27,Dorothy Lin,15,Product 15,21,234,219,Location 64
03/06/16,27,Dorothy Lin,15,Product 15,21,234,219,Location 25
01/11/16,27,Dorothy Lin,31,Product 31,21,344,258,Location 23
06/20/16,27,Dorothy Lin,36,Product 36,21,313,189,Location 8
11/15/16,27,Dorothy Lin,21,Product 21,21,334,187,Location 84
03/06/16,27,Dorothy Lin,28,Product 28,21,260,167,Location 32
07/08/16,27,Dorothy Lin,31,Product 31,21,344,258,Location 42
09/13/16,27,Dorothy Lin,7,Product 7,21,328,219,Location 65
04/15/16,27,Dorothy Lin,2,Product 2,21,306,256,Location 79
02/17/16,27,Dorothy Lin,27,Product 27,21,328,210,Location 52
07/21/16,27,Dorothy Lin,41,Product 41,21,297,200,Location 86
02/10/16,27,Dorothy Lin,35,Product 35,21,247,245,Location 8
06/15/16,27,Dorothy Lin,34,Product 34,21,345,196,Location 57
05/18/16,27,Dorothy Lin,10,Product 10,21,359,162,Location 46
01/18/16,27,Dorothy Lin,26,Product 26,21,418,251,Location 24
12/28/16,27,Dorothy Lin,28,Product 28,21,260,167,Location 80
01/15/16,27,Dorothy Lin,47,Product 47,19,275,225,Location 66
11/19/16,29,Petra Boone,3,Product 3,35,344,178,Location 31
02/24/16,29,Petra Boone,17,Product 17,35,274,265,Location 18
01/19/16,29,Petra Boone,26,Product 26,35,418,251,Location 86
12/11/16,29,Petra Boone,8,Product 8,35,356,212,Location 63
11/16/16,29,Petra Boone,14,Product 14,35,251,195,Location 8
08/26/16,29,Petra Boone,43,Product 43,35,198,185,Location 30
12/18/16,29,Petra Boone,49,Product 49,35,179,172,Location 44
09/26/16,29,Petra Boone,14,Product 14,35,251,195,Location 7
01/21/16,29,Petra Boone,20,Product 20,35,279,79,Location 83
03/18/16,29,Petra Boone,13,Product 13,35,356,145,Location 44
10/18/16,29,Petra Boone,28,Product 28,35,260,167,Location 82
09/23/16,29,Petra Boone,45,Product 45,35,276,107,Location 60
06/18/16,29,Petra Boone,2,Product 2,35,306,256,Location 61
10/09/16,29,Petra Boone,6,Product 6,35,351,239,Location 99
04/13/16,29,Petra Boone,25,Product 25,35,201,191,Location 99
05/20/16,29,Petra Boone,41,Product 41,29,297,200,Location 27
01/13/16,30,Robert Russell,14,Product 14,46,251,195,Location 72
07/12/16,30,Robert Russell,28,Product 28,46,260,167,Location 76
04/24/16,30,Robert Russell,3,Product 3,46,344,178,Location 14
04/07/16,30,Robert Russell,36,Product 36,46,313,189,Location 14
07/11/16,30,Robert Russell,50,Product 50,46,335,217,Location 29
01/27/16,30,Robert Russell,16,Product 16,46,274,204,Location 57
10/15/16,30,Robert Russell,34,Product 34,46,345,196,Location 92
02/26/16,30,Robert Russell,11,Product 11,46,326,173,Location 9
11/02/16,30,Robert Russell,8,Product 8,46,356,212,Location 40
08/16/16,30,Robert Russell,42,Product 42,46,299,161,Location 38
11/27/16,30,Robert Russell,46,Product 46,46,245,198,Location 87
08/14/16,30,Robert Russell,23,Product 23,46,234,136,Location 14
04/05/16,30,Robert Russell,10,Product 10,46,359,162,Location 71
12/20/16,30,Robert Russell,46,Product 46,46,245,198,Location 18
05/12/16,30,Robert Russell,9,Product 9,46,365,220,Location 78
08/14/16,30,Robert Russell,47,Product 47,46,275,225,Location 10
02/23/16,30,Robert Russell,34,Product 34,46,345,196,Location 98
08/02/16,30,Robert Russell,45,Product 45,46,276,107,Location 28
05/06/16,30,Robert Russell,45,Product 45,46,276,107,Location 99
07/27/16,30,Robert Russell,16,Product 16,46,274,204,Location 46
11/16/16,30,Robert Russell,19,Product 19,1,329,160,Location 80
05/10/16,32,Rebecca Weller,16,Product 16,4,274,204,Location 86
09/22/16,32,Rebecca Weller,25,Product 25,4,201,191,Location 65
12/22/16,32,Rebecca Weller,35,Product 35,4,247,245,Location 13
05/24/16,32,Rebecca Weller,33,Product 33,4,342,194,Location 6
11/06/16,32,Rebecca Weller,47,Product 47,4,275,225,Location 83
02/15/16,32,Rebecca Weller,14,Product 14,4,251,195,Location 87
01/03/16,32,Rebecca Weller,1,Product 1,4,337,241,Location 16
02/16/16,32,Rebecca Weller,3,Product 3,4,344,178,Location 30
05/16/16,32,Rebecca Weller,31,Product 31,4,344,258,Location 86
12/28/16,32,Rebecca Weller,25,Product 25,4,201,191,Location 53
02/26/16,32,Rebecca Weller,46,Product 46,4,245,198,Location 9
02/24/16,32,Rebecca Weller,16,Product 16,4,274,204,Location 15
04/01/16,32,Rebecca Weller,43,Product 43,4,198,185,Location 3
01/20/16,32,Rebecca Weller,21,Product 21,4,334,187,Location 52
06/05/16,32,Rebecca Weller,4,Product 4,1,305,197,Other
06/12/16,33,Judy Wilson,41,Product 41,19,297,200,Location 62
02/21/16,33,Judy Wilson,24,Product 24,19,278,163,Location 61
10/27/16,33,Judy Wilson,23,Product 23,19,234,136,Location 18
12/26/16,33,Judy Wilson,3,Product 3,19,344,178,Location 48
08/26/16,33,Judy Wilson,7,Product 7,19,328,219,Location 50
06/05/16,33,Judy Wilson,7,Product 7,19,328,219,Location 80
07/24/16,33,Judy Wilson,39,Product 39,19,231,212,Location 69
07/14/16,33,Judy Wilson,22,Product 22,19,265,167,Location 30
05/05/16,33,Judy Wilson,4,Product 4,19,305,197,Location 10
03/08/16,33,Judy Wilson,14,Product 14,19,251,195,Location 19
02/20/16,33,Judy Wilson,40,Product 40,19,270,235,Location 12
06/04/16,33,Judy Wilson,37,Product 37,19,293,258,Location 47
07/26/16,33,Judy Wilson,21,Product 21,19,334,187,Location 8
07/12/16,33,Judy Wilson,14,Product 14,19,251,195,Location 38
11/11/16,33,Judy Wilson,44,Product 44,19,254,150,Location 2
09/25/16,33,Judy Wilson,6,Product 6,19,351,239,Location 93
06/24/16,33,Judy Wilson,49,Product 49,19,179,172,Location 52
09/04/16,33,Judy Wilson,49,Product 49,1,179,172,Location 35
07/28/16,34,Dan Barnes,1,Product 1,7,337,241,Location 11
05/15/16,34,Dan Barnes,13,Product 13,7,356,145,Location 41
07/08/16,34,Dan Barnes,21,Product 21,7,334,187,Location 58
01/13/16,34,Dan Barnes,7,Product 7,7,328,219,Location 33
08/12/16,34,Dan Barnes,23,Product 23,7,234,136,Location 14
06/26/16,34,Dan Barnes,3,Product 3,7,344,178,Location 44
03/03/16,34,Dan Barnes,40,Product 40,7,270,235,Location 59
02/26/16,34,Dan Barnes,10,Product 10,7,359,162,Location 32
03/08/16,34,Dan Barnes,4,Product 4,7,305,197,Location 29
08/16/16,34,Dan Barnes,47,Product 47,7,275,225,Location 56
10/19/16,34,Dan Barnes,8,Product 8,7,356,212,Location 55
04/15/16,34,Dan Barnes,41,Product 41,7,297,200,Location 8
01/13/16,34,Dan Barnes,49,Product 49,7,179,172,Location 92
04/26/16,34,Dan Barnes,32,Product 32,7,283,232,Location 18
01/08/16,34,Dan Barnes,9,Product 9,7,365,220,Location 1
07/15/16,34,Dan Barnes,16,Product 16,2,274,204,Location 12
08/01/16,35,Luis Crosten,8,Product 8,1,356,212,Location 63
04/28/16,35,Luis Crosten,8,Product 8,1,356,212,Location 86
09/05/16,35,Luis Crosten,30,Product 30,1,389,164,Location 21
01/11/16,35,Luis Crosten,32,Product 32,1,283,232,Location 30
05/14/16,35,Luis Crosten,49,Product 49,1,179,172,Location 31
06/12/16,35,Luis Crosten,28,Product 28,1,260,167,Location 12
08/06/16,35,Luis Crosten,24,Product 24,1,278,163,Location 60
02/08/16,35,Luis Crosten,20,Product 20,1,279,79,Location 11
05/04/16,35,Luis Crosten,33,Product 33,1,342,194,Location 95
07/24/16,35,Luis Crosten,25,Product 25,1,201,191,Location 77
09/06/16,35,Luis Crosten,25,Product 25,1,201,191,Location 84
07/13/16,35,Luis Crosten,24,Product 24,1,278,163,Location 27
07/01/16,36,Edward Egger,22,Product 22,9,265,167,Location 64
06/23/16,36,Edward Egger,38,Product 38,9,295,290,Location 23
07/12/16,36,Edward Egger,48,Product 48,9,324,186,Location 79
03/27/16,36,Edward Egger,42,Product 42,9,299,161,Location 15
02/04/16,36,Edward Egger,19,Product 19,9,329,160,Location 28
10/27/16,36,Edward Egger,34,Product 34,9,345,196,Other
02/04/16,36,Edward Egger,17,Product 17,9,274,265,Location 46
01/17/16,36,Edward Egger,35,Product 35,9,247,245,Location 44
09/23/16,36,Edward Egger,1,Product 1,9,337,241,Location 41
08/23/16,36,Edward Egger,35,Product 35,9,247,245,Location 94
01/02/16,36,Edward Egger,25,Product 25,9,201,191,Location 48
11/11/16,36,Edward Egger,12,Product 12,9,256,149,Location 73
04/20/16,36,Edward Egger,28,Product 28,9,260,167,Location 49
11/12/16,36,Edward Egger,40,Product 40,9,270,235,Location 52
12/05/16,36,Edward Egger,36,Product 36,9,313,189,Location 97
10/22/16,36,Edward Egger,31,Product 31,9,344,258,Location 77
11/05/16,36,Edward Egger,8,Product 8,9,356,212,Location 58
11/05/16,36,Edward Egger,23,Product 23,9,234,136,Location 95
07/11/16,36,Edward Egger,11,Product 11,9,326,173,Location 11
01/26/16,36,Edward Egger,41,Product 41,9,297,200,Location 83
12/11/16,36,Edward Egger,44,Product 44,5,254,150,Location 55
10/17/16,37,Shari Mcguire,46,Product 46,19,245,198,Location 23
01/12/16,37,Shari Mcguire,6,Product 6,19,351,239,Location 15
05/03/16,37,Shari Mcguire,21,Product 21,19,334,187,Location 62
03/20/16,37,Shari Mcguire,18,Product 18,19,309,265,Location 38
07/07/16,37,Shari Mcguire,36,Product 36,19,313,189,Location 79
12/16/16,37,Shari Mcguire,20,Product 20,19,279,79,Location 88
02/06/16,37,Shari Mcguire,15,Product 15,19,234,219,Location 60
05/28/16,37,Shari Mcguire,41,Product 41,19,297,200,Other
10/24/16,37,Shari Mcguire,5,Product 5,19,274,202,Location 2
02/05/16,37,Shari Mcguire,41,Product 41,19,297,200,Location 37
09/01/16,37,Shari Mcguire,19,Product 19,19,329,160,Location 5
06/07/16,37,Shari Mcguire,2,Product 2,19,306,256,Location 28
10/10/16,37,Shari Mcguire,8,Product 8,19,356,212,Location 67
08/09/16,37,Shari Mcguire,39,Product 39,19,231,212,Location 65
08/09/16,37,Shari Mcguire,10,Product 10,19,359,162,Location 4
08/06/16,37,Shari Mcguire,2,Product 2,19,306,256,Location 32
12/05/16,37,Shari Mcguire,11,Product 11,19,326,173,Location 92
09/27/16,37,Shari Mcguire,45,Product 45,19,276,107,Location 93
12/23/16,37,Shari Mcguire,24,Product 24,19,278,163,Location 83
06/10/16,37,Shari Mcguire,25,Product 25,19,201,191,Location 89
09/09/16,37,Shari Mcguire,30,Product 30,19,389,164,Location 28
12/25/16,37,Shari Mcguire,18,Product 18,19,309,265,Location 24
03/03/16,37,Shari Mcguire,45,Product 45,19,276,107,Location 45
08/13/16,37,Shari Mcguire,3,Product 3,19,344,178,Location 89
05/28/16,37,Shari Mcguire,31,Product 31,17,344,258,Location 46
07/03/16,40,Bruce Ray,29,Product 29,5,245,220,Location 66
02/22/16,40,Bruce Ray,7,Product 7,5,328,219,Location 17
06/18/16,40,Bruce Ray,23,Product 23,5,234,136,Location 64
02/03/16,40,Bruce Ray,42,Product 42,5,299,161,Location 8
02/21/16,40,Bruce Ray,33,Product 33,5,342,194,Location 90
07/10/16,40,Bruce Ray,5,Product 5,5,274,202,Location 79
08/27/16,40,Bruce Ray,28,Product 28,5,260,167,Location 83
03/28/16,40,Bruce Ray,13,Product 13,5,356,145,Location 64
09/27/16,40,Bruce Ray,49,Product 49,5,179,172,Location 43
09/02/16,40,Bruce Ray,12,Product 12,5,256,149,Location 89
07/24/16,40,Bruce Ray,35,Product 35,5,247,245,Location 22
10/18/16,40,Bruce Ray,45,Product 45,5,276,107,Location 67
10/05/16,40,Bruce Ray,41,Product 41,5,297,200,Location 50
11/06/16,40,Bruce Ray,40,Product 40,5,270,235,Location 21
02/19/16,40,Bruce Ray,13,Product 13,5,356,145,Location 70
12/19/16,40,Bruce Ray,23,Product 23,5,234,136,Location 6
10/02/16,40,Bruce Ray,1,Product 1,5,337,241,Location 85
04/24/16,40,Bruce Ray,37,Product 37,5,293,258,Location 68
03/27/16,40,Bruce Ray,8,Product 8,5,356,212,Location 83
08/17/16,40,Bruce Ray,11,Product 11,5,326,173,Location 35
09/15/16,40,Bruce Ray,43,Product 43,5,198,185,Location 15
09/04/16,40,Bruce Ray,47,Product 47,5,275,225,Location 94
02/18/16,40,Bruce Ray,20,Product 20,5,279,79,Location 10
04/15/16,40,Bruce Ray,1,Product 1,4,337,241,Location 78
04/20/16,42,James Fulkerson,3,Product 3,20,344,178,Location 26
01/05/16,42,James Fulkerson,47,Product 47,20,275,225,Location 22
04/15/16,42,James Fulkerson,20,Product 20,20,279,79,Location 7
02/23/16,42,James Fulkerson,29,Product 29,20,245,220,Location 75
07/05/16,42,James Fulkerson,25,Product 25,20,201,191,Location 12
12/21/16,42,James Fulkerson,35,Product 35,20,247,245,Location 6
03/04/16,42,James Fulkerson,45,Product 45,20,276,107,Location 11
10/15/16,42,James Fulkerson,29,Product 29,20,245,220,Location 23
06/28/16,42,James Fulkerson,43,Product 43,20,198,185,Location 18
11/01/16,42,James Fulkerson,11,Product 11,20,326,173,Location 41
07/10/16,42,James Fulkerson,1,Product 1,20,337,241,Location 51
03/05/16,42,James Fulkerson,40,Product 40,20,270,235,Location 73
01/03/16,42,James Fulkerson,32,Product 32,20,283,232,Location 82
11/07/16,42,James Fulkerson,15,Product 15,20,234,219,Location 72
09/27/16,42,James Fulkerson,44,Product 44,20,254,150,Location 69
01/05/16,42,James Fulkerson,43,Product 43,20,198,185,Location 35
02/04/16,42,James Fulkerson,42,Product 42,20,299,161,Location 43
11/20/16,42,James Fulkerson,42,Product 42,20,299,161,Location 45
10/02/16,42,James Fulkerson,49,Product 49,15,179,172,Location 35
07/09/16,43,Lawrence Bullock,42,Product 42,17,299,161,Location 42
01/01/16,43,Lawrence Bullock,46,Product 46,17,245,198,Location 29
01/14/16,43,Lawrence Bullock,2,Product 2,17,306,256,Location 83
08/10/16,43,Lawrence Bullock,45,Product 45,17,276,107,Location 54
11/20/16,43,Lawrence Bullock,11,Product 11,17,326,173,Location 23
08/07/16,43,Lawrence Bullock,15,Product 15,17,234,219,Location 49
04/18/16,43,Lawrence Bullock,13,Product 13,17,356,145,Location 44
03/13/16,43,Lawrence Bullock,46,Product 46,17,245,198,Location 42
07/13/16,43,Lawrence Bullock,3,Product 3,17,344,178,Location 91
09/16/16,43,Lawrence Bullock,40,Product 40,17,270,235,Location 56
10/24/16,43,Lawrence Bullock,27,Product 27,17,328,210,Location 34
10/03/16,43,Lawrence Bullock,15,Product 15,17,234,219,Location 61
02/03/16,43,Lawrence Bullock,38,Product 38,17,295,290,Location 10
10/27/16,43,Lawrence Bullock,30,Product 30,17,389,164,Location 87
09/09/16,43,Lawrence Bullock,5,Product 5,17,274,202,Location 25
11/21/16,43,Lawrence Bullock,28,Product 28,17,260,167,Location 2
06/12/16,43,Lawrence Bullock,19,Product 19,17,329,160,Location 66
03/21/16,43,Lawrence Bullock,11,Product 11,17,326,173,Location 89
08/18/16,43,Lawrence Bullock,15,Product 15,17,234,219,Location 61
09/17/16,43,Lawrence Bullock,17,Product 17,15,274,265,Location 27
05/01/16,44,Rachel Johnson,22,Product 22,8,265,167,Location 44
03/02/16,44,Rachel Johnson,16,Product 16,8,274,204,Location 98
06/16/16,44,Rachel Johnson,30,Product 30,8,389,164,Location 68
09/02/16,44,Rachel Johnson,46,Product 46,8,245,198,Location 9
04/18/16,44,Rachel Johnson,3,Product 3,8,344,178,Location 74
07/25/16,44,Rachel Johnson,13,Product 13,8,356,145,Location 18
02/06/16,44,Rachel Johnson,30,Product 30,8,389,164,Location 90
10/24/16,44,Rachel Johnson,36,Product 36,8,313,189,Location 29
07/26/16,44,Rachel Johnson,39,Product 39,8,231,212,Location 57
10/15/16,44,Rachel Johnson,12,Product 12,8,256,149,Location 5
03/23/16,44,Rachel Johnson,31,Product 31,8,344,258,Location 15
08/26/16,44,Rachel Johnson,28,Product 28,8,260,167,Location 47
07/02/16,44,Rachel Johnson,27,Product 27,8,328,210,Location 93
05/17/16,44,Rachel Johnson,31,Product 31,8,344,258,Location 22
06/27/16,44,Rachel Johnson,50,Product 50,8,335,217,Location 16
07/24/16,44,Rachel Johnson,4,Product 4,8,305,197,Location 46
12/20/16,44,Rachel Johnson,10,Product 10,8,359,162,Location 27
06/28/16,44,Rachel Johnson,43,Product 43,8,198,185,Location 37
10/27/16,44,Rachel Johnson,36,Product 36,8,313,189,Location 75
06/08/16,44,Rachel Johnson,15,Product 15,8,234,219,Location 61
06/20/16,44,Rachel Johnson,47,Product 47,8,275,225,Location 68
11/10/16,44,Rachel Johnson,4,Product 4,8,305,197,Location 52
10/05/16,44,Rachel Johnson,36,Product 36,8,313,189,Location 78
05/13/16,44,Rachel Johnson,31,Product 31,2,344,258,Location 71
08/01/16,47,Richard Davis,28,Product 28,3,260,167,Location 36
08/02/16,47,Richard Davis,32,Product 32,3,283,232,Location 76
08/19/16,47,Richard Davis,38,Product 38,3,295,290,Location 14
02/06/16,47,Richard Davis,31,Product 31,3,344,258,Location 35
07/18/16,47,Richard Davis,38,Product 38,3,295,290,Location 81
07/19/16,47,Richard Davis,26,Product 26,3,418,251,Location 83
09/17/16,47,Richard Davis,43,Product 43,3,198,185,Location 21
07/04/16,47,Richard Davis,6,Product 6,3,351,239,Location 64
07/02/16,47,Richard Davis,37,Product 37,3,293,258,Location 60
06/23/16,47,Richard Davis,41,Product 41,3,297,200,Location 58
06/10/16,47,Richard Davis,1,Product 1,3,337,241,Location 46
08/21/16,47,Richard Davis,30,Product 30,3,389,164,Location 37
09/21/16,47,Richard Davis,16,Product 16,3,274,204,Location 22
09/18/16,47,Richard Davis,22,Product 22,3,265,167,Location 96
08/02/16,47,Richard Davis,46,Product 46,3,245,198,Location 80
06/21/16,47,Richard Davis,37,Product 37,3,293,258,Location 65
04/21/16,47,Richard Davis,14,Product 14,3,251,195,Location 48
02/17/16,47,Richard Davis,49,Product 49,3,179,172,Other
08/14/16,47,Richard Davis,13,Product 13,3,356,145,Location 50
03/17/16,47,Richard Davis,5,Product 5,3,274,202,Location 74
09/22/16,47,Richard Davis,25,Product 25,3,201,191,Location 57
06/10/16,47,Richard Davis,31,Product 31,3,344,258,Location 10
04/04/16,47,Richard Davis,4,Product 4,3,305,197,Location 76
01/02/16,47,Richard Davis,44,Product 44,3,254,150,Location 59
05/23/16,47,Richard Davis,4,Product 4,3,305,197,Location 48
08/19/16,47,Richard Davis,9,Product 9,3,365,220,Location 2
03/14/16,47,Richard Davis,37,Product 37,3,293,258,Location 4
03/04/16,47,Richard Davis,3,Product 3,3,344,178,Location 49
05/10/16,47,Richard Davis,23,Product 23,3,234,136,Location 20
09/22/16,48,Peggy Gegenheimer,30,Product 30,16,389,164,Location 11
08/05/16,48,Peggy Gegenheimer,6,Product 6,16,351,239,Location 75
11/13/16,48,Peggy Gegenheimer,3,Product 3,16,344,178,Location 41
04/16/16,48,Peggy Gegenheimer,49,Product 49,16,179,172,Location 87
05/13/16,48,Peggy Gegenheimer,1,Product 1,16,337,241,Location 86
05/23/16,48,Peggy Gegenheimer,28,Product 28,16,260,167,Location 26
12/16/16,48,Peggy Gegenheimer,8,Product 8,16,356,212,Location 68
09/15/16,48,Peggy Gegenheimer,23,Product 23,16,234,136,Location 71
03/15/16,48,Peggy Gegenheimer,39,Product 39,16,231,212,Location 44
06/20/16,48,Peggy Gegenheimer,40,Product 40,16,270,235,Location 91
03/25/16,48,Peggy Gegenheimer,35,Product 35,16,247,245,Location 95
11/24/16,48,Peggy Gegenheimer,18,Product 18,16,309,265,Location 77
09/27/16,48,Peggy Gegenheimer,36,Product 36,16,313,189,Location 65
06/01/16,48,Peggy Gegenheimer,14,Product 14,16,251,195,Location 88
09/08/16,48,Peggy Gegenheimer,7,Product 7,16,328,219,Location 45
12/05/16,48,Peggy Gegenheimer,27,Product 27,16,328,210,Location 13
06/09/16,48,Peggy Gegenheimer,32,Product 32,16,283,232,Location 69
11/28/16,48,Peggy Gegenheimer,25,Product 25,16,201,191,Location 61
07/19/16,48,Peggy Gegenheimer,34,Product 34,16,345,196,Location 33
06/28/16,48,Peggy Gegenheimer,6,Product 6,16,351,239,Location 59
02/11/16,48,Peggy Gegenheimer,24,Product 24,16,278,163,Location 18
05/14/16,48,Peggy Gegenheimer,46,Product 46,16,245,198,Location 6
12/13/16,48,Peggy Gegenheimer,16,Product 16,16,274,204,Location 89
05/06/16,48,Peggy Gegenheimer,36,Product 36,12,313,189,Location 35
06/09/16,49,Dennis Sharp,28,Product 28,27,260,167,Location 90
11/01/16,49,Dennis Sharp,48,Product 48,27,324,186,Location 49
02/17/16,49,Dennis Sharp,24,Product 24,27,278,163,Location 25
10/10/16,49,Dennis Sharp,13,Product 13,27,356,145,Location 11
05/05/16,49,Dennis Sharp,4,Product 4,27,305,197,Location 18
05/20/16,49,Dennis Sharp,15,Product 15,27,234,219,Location 20
01/22/16,49,Dennis Sharp,4,Product 4,27,305,197,Location 68
11/25/16,49,Dennis Sharp,40,Product 40,27,270,235,Location 57
10/05/16,49,Dennis Sharp,35,Product 35,27,247,245,Location 11
11/19/16,49,Dennis Sharp,25,Product 25,27,201,191,Location 83
